Location,locationName,locationUsage,Inactive,Location_Type,Primary_Address
L-ISU-350,PI-1 - Pi-1 Seed Storage Building - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-1
L-ISU-351,PI-10 - Pi-10 Plant Starter House - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-10
L-ISU-352,PI-11 - Pi-11 2 Shade Houses - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-11
L-ISU-353,PI-12 - Pi-12 Greenhouse - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-12
L-ISU-354,PI-13 - Pi-13 Cold Storage Bldg - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-13
L-ISU-355,PI-14 - Pi-14 Greenhouse - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-14
L-ISU-356,PI-2 - Pi-2 Frame Storage Building - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-2
L-ISU-357,PI-4 - Pi-4 Root Cellar Building - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-4
L-ISU-358,PI-50 - Pi-50 Usda Shop and Machinery Storage,Business Asset; Business Site,0,Building,Pi-50
L-ISU-359,PI-51 - Pi-51 Usda Entomology Building,Business Asset; Business Site,0,Building,Pi-51
L-ISU-360,PI-52 - Pi-52 Usda Greenhouse,Business Asset; Business Site,0,Building,Pi-52
L-ISU-361,PI-6 - Pi-6 Head House - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-6
L-ISU-362,PI-7 - Pi-7 Manager's Residence - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Pi-7
L-ISU-363,PI-8 - Pi-8 Field Headquarters & Lab - Plant Introduction Farm,Business Asset; Business Site,0,Building; Outlying Farms,Plant Intro Stn
L-ISU-364,PLT GRN - Plant Pathology Greenhouse,Business Asset; Business Site,0,Building,Plt Path Gh
L-ISU-822,PLYMOUT - Plymouth Extension Office,Business Asset; Business Site,0,Building; Extension,Plymout
L-ISU-823,POCAHON - Pocahontus Extension Office,Business Asset; Business Site,0,Building; Extension,Pocahon
L-ISU-PocahontasIA,"Pocahontas, IA",Job Posting,0,,305 N Main
L-ISU-824,POLK - Polk Extension Office,Business Asset; Business Site,0,Building; Extension,Polk
L-ISU-825,POTTA_E - East Pottawatomie Extension Office,Business Asset; Business Site,0,Building; Extension,Potta_E
L-ISU-1407,POTTA_W - West Pottawattamie Extension Office,Business Asset; Business Site,0,Building; Extension,Potta_W
L-ISU-365,POTTING - Reiman Gardens Potting Shed,Business Asset; Business Site,0,Building,Reim Potting Sh
L-ISU-1146,POW SWG - Power Plant Switchgear Building,Business Asset; Business Site,0,Building,Power Swg
L-ISU-366,POWER - Power Plant,Business Asset; Business Site,0,Building,Power Plant
L-ISU-826,POWESHI - Poweshiek Extension Office,Business Asset; Business Site,0,Building; Extension,Poweshi
L-ISU-367,PP STOR - Physical Plant Storage Bldg,Business Asset; Business Site,0,Building,Pp Storage Bdg
L-ISU-PrimgharIA,"Primghar, IA",Job Posting,0,,340 2nd St SE
L-ISU-292,PRINT - Printing Building,Business Asset; Business Site,0,Building,Printing
L-ISU-293,PS-1 - Ps-1 Main Building - Poultry Science Research Farm,Business Asset; Business Site,0,Building; Outlying Farms,Ps-1
L-ISU-1405,PS-10 - Robert T Hamilton Poultry Teaching and Resarch Building - Poultry Science Research Farm,Business Asset; Business Site,0,Building; Outlying Farms,Ps-10
L-ISU-294,PS-2 - Ps-2 Brooder Rearing - Poultry Science Research Farm,Business Asset; Business Site,0,Building; Outlying Farms,Ps-2
L-ISU-295,PS-3 - Ps-3 Mating House - Poultry Science Research Farm,Business Asset; Business Site,0,Building; Outlying Farms,Ps-3
L-ISU-296,PS-4 - Ps-4 Cage House - Poultry Science Research Farm,Business Asset; Business Site,0,Building; Outlying Farms,Ps-4
L-ISU-297,PS-5 - Ps-5 Turkey House - Poultry Science Research Farm,Business Asset; Business Site,0,Building; Outlying Farms,Ps-5
L-ISU-298,PS-6 - Ps-6 Turkey Rearing - Poultry Science Research Farm,Business Asset; Business Site,0,Building; Outlying Farms,Ps-6
L-ISU-300,PS-8 - Ps-8 Feed Preparation Unit - Poultry Science Research Farm,Business Asset; Business Site,0,Building; Outlying Farms,Ps-8
L-ISU-311,R NUTRI - Ruminant Nutrition Laboratory,Business Asset; Business Site,0,Building,Ruminant Nutri
L-ISU-532-20782,R0001 CURTISS - Curtiss Hall,Business Asset,0,,R0001 Curtiss
L-ISU-451-6707,R0001 GEN LAB - Genetics Laboratory,Business Asset,1,,R0001 Genetics Lab
L-ISU-451-6708,R0002 GEN LAB - Genetics Laboratory,Business Asset,1,,R0002 Genetics Lab
L-ISU-430-9186,R0002 INSECT - Insectary and Greenhouse,Business Asset,1,,R0002 Insectary
L-ISU-472-8299,R0003 HNSB - Human Nutritional Sciences Bldg,Business Asset,0,,R0003 Human Nutrition
L-ISU-472-8339,R0003A HNSB - Human Nutritional Sciences Bldg,Business Asset,0,,R0003A Human Nutrition
L-ISU-976-1412,R0004 ENRL_SC - Enrollment Services Center,Business Asset,0,,R0004 Enrollment Svcs
L-ISU-976-29257,R0004A ENRL_SC - Enrollment Services Center,Business Asset,0,Other,R0004A Enrollment Svcs
L-ISU-472-8380,R0007 HNSB - Human Nutritional Sciences Bldg,Business Asset,0,,R0007 Human Nutrition
L-ISU-349-13831,R0007 PHYSICS - Physics Hall,Business Asset,0,,R0007 Physics
L-ISU-472-8342,R0007A HNSB - Human Nutritional Sciences Bldg,Business Asset,0,,R0007A Human Nutrition
L-ISU-435-9765,R0010 KILDEE - Kildee Hall,Business Asset,0,,R0010 Kildee
L-ISU-483-5667,R0013 E HALL - East Hall,Business Asset,0,,R0013 East Hall
L-ISU-384-11540,R0021M MACKAY - Mackay Hall,Business Asset,0,,R0021M Mackay
L-ISU-384-11541,R0021W MACKAY - Mackay Hall,Business Asset,0,,R0021W Mackay
L-ISU-534-5238,R0025 DESIGN - College Of Design,Business Asset,0,Other,R0025 Design
L-ISU-476-8478,R0025 HORT - Horticulture Hall & Greenhouse,Business Asset,0,,R0025 Horticulture
L-ISU-532-20783,R0029 CURTISS - Curtiss Hall,Business Asset,0,,R0029 Curtiss
L-ISU-476-8479,R0029 HORT - Horticulture Hall & Greenhouse,Business Asset,0,,R0029 Horticulture
L-ISU-349-13832,R0033 PHYSICS - Physics Hall,Business Asset,0,,R0033 Physics
L-ISU-630-21666,R0042 BLACK - Black Engineering Bldg,Business Asset,0,,R0042 Black Engr
L-ISU-398-12786,R0042 ESTES - Simon Estes Music Hall,Business Asset,0,,R0042 Music
L-ISU-581-4095,R0043 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0043 Catt
L-ISU-374-10525,R0043B LEBARON - Lebaron Hall,Business Asset,0,,R0043B Lebaron
L-ISU-630-21667,R0044 BLACK - Black Engineering Bldg,Business Asset,0,,R0044 Black Engr
L-ISU-581-4096,R0045 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0045 Catt
L-ISU-398-12787,R0046 ESTES - Simon Estes Music Hall,Business Asset,0,,R0046 Music
L-ISU-630-21668,R0050 BLACK - Black Engineering Bldg,Business Asset,0,Other,R0050 Black Engr
L-ISU-395-12442,R0052 MOL-BIO - Molecular Biology,Business Asset,0,,R0052 Molecular Bio
L-ISU-395-12443,R0058 MOL-BIO - Molecular Biology,Business Asset,0,,R0058 Molecular Bio
L-ISU-349-13833,R0061 PHYSICS - Physics Hall,Business Asset,0,,R0061 Physics
L-ISU-376-10911,R0066 LIBRARY - Parks Library,Business Asset,1,,
L-ISU-376-10912,R0068 LIBRARY - Parks Library,Business Asset,1,,
L-ISU-534-5239,R0075 DESIGN - College Of Design,Business Asset,0,,R0075 Design
L-ISU-481-5541,R0078 DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,,R0078 Durham
L-ISU-481-5542,R0082 DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,,R0082 Durham
L-ISU-267-14955,R0090 SCHEMAN - Scheman Building,Business Asset,0,Other,R0090 Scheman
L-ISU-267-14956,R0092 SCHEMAN - Scheman Building,Business Asset,0,Other,R0092 Scheman
L-ISU-616-2373,R0101 B PRESS - Baseball Pressbox,Business Asset,0,Special Use Facilities,R0101 B Press
L-ISU-429-9122,R0101A INFO B - Information Booth,Business Asset,0,Other,R0101A Info Booth
L-ISU-616-2374,R0103 B PRESS - Baseball Pressbox,Business Asset,0,Special Use Facilities,R0103 B Press
L-ISU-237-17678,R0103 TRAN SR - Transportation Services,Business Asset,0,,R0103 Trans Svcs
L-ISU-976-1413,R0104 ENRL_SC - Enrollment Services Center,Business Asset,0,,R0104 Enrollment Svcs
L-ISU-237-17679,R0104 TRAN SR - Transportation Services,Business Asset,0,,R0104 Trans Svcs
L-ISU-213-19269,R0105A VMRI 40 - Vet Res Animal Holding,Business Asset,0,Other,R0105A Vmri 40
L-ISU-213-19270,R0105B VMRI 40 - Vet Res Animal Holding,Business Asset,0,Other,R0105B Vmri 40
L-ISU-430-9187,R0107 INSECT - Insectary and Greenhouse,Business Asset,1,,R0107 Insectary
L-ISU-241-17710,R0108 UCCC-VM - Isu Child Care Center At Veterinary Medicine,Business Asset,0,General Use Facilities,R0108 ISU Child Care
L-ISU-311-14071,R0108A R NUTRI - Ruminant Nutrition Laboratory,Business Asset,0,Other,R0108A Ruminant Nutri
L-ISU-386-11574,R0109 MAHLSTE - Reiman Gardens Mahlstede Center,Business Asset,0,Other,R0109 Reim Mahlstede
L-ISU-376-10951,R0110 LIBRARY - Parks Library,Business Asset,0,,R0110 Parks Library
L-ISU-292-14073,R0110 PRINT - Printing Building,Business Asset,0,,R0110 Printing
L-ISU-241-17711,R0110 UCCC-VM - Isu Child Care Center At Veterinary Medicine,Business Asset,0,General Use Facilities,R0110 ISU Child Care
L-ISU-614-2257,R0111 ASC 3 - Applied Science Complex 3,Business Asset,0,,R0111 Applied Sci 3
L-ISU-386-11575,R0111 MAHLSTE - Reiman Gardens Mahlstede Center,Business Asset,0,Other,R0111 Reim Mahlstede
L-ISU-376-10990,R0112 LIBRARY - Parks Library,Business Asset,0,,R0112 Parks Library
L-ISU-292-14111,R0112 PRINT - Printing Building,Business Asset,0,,R0112 Printing
L-ISU-378-11192,R0113 LIED - Lied Recreation/Athletic Ctr,Business Asset,0,,R0113 Lied
L-ISU-614-2258,R0115 ASC 3 - Applied Science Complex 3,Business Asset,0,,R0115 Applied Sci 3
L-ISU-378-11193,R0117 LIED - Lied Recreation/Athletic Ctr,Business Asset,0,,R0117 Lied
L-ISU-389-11844,R0119 MEATS L - Meats Laboratory (New),Business Asset,0,,R0119 Meats Lab
L-ISU-389-11845,R0119A MEATS L - Meats Laboratory (New),Business Asset,0,,R0119A Meats Lab
L-ISU-389-11846,R0119B MEATS L - Meats Laboratory (New),Business Asset,0,,R0119B Meats Lab
L-ISU-292-14112,R0120 PRINT - Printing Building,Business Asset,0,,R0120 Printing
L-ISU-292-14113,R0121 PRINT - Printing Building,Business Asset,0,,R0121 Printing
L-ISU-389-11847,R0123 MEATS L - Meats Laboratory (New),Business Asset,0,,R0123 Meats Lab
L-ISU-389-11848,R0123A MEATS L - Meats Laboratory (New),Business Asset,0,,R0123A Meats Lab
L-ISU-389-11849,R0123B MEATS L - Meats Laboratory (New),Business Asset,0,,R0123B Meats Lab
L-ISU-534-5240,R0125 DESIGN - College Of Design,Business Asset,0,,R0125 Design
L-ISU-267-14957,R0125 SCHEMAN - Scheman Building,Business Asset,0,Other,R0125 Scheman
L-ISU-267-14958,R0127 SCHEMAN - Scheman Building,Work Space; Business Asset,0,Office Facilities,R0127 Scheman
L-ISU-476-8480,R0130 HORT - Horticulture Hall & Greenhouse,Business Asset,0,,R0130 Horticulture
L-ISU-435-9728,R0130 KILDEE - Kildee Hall,Business Asset,0,,R0130 Kildee
L-ISU-271-15830,R0130 SEED - Seed Science,Business Asset,0,,R0130 Seed Science
L-ISU-435-9691,R0131 KILDEE - Kildee Hall,Business Asset,0,,R0131 Kildee
L-ISU-441-9971,R0133 L S F - Library Storage Facility,Business Asset,0,,R0133 Lib Storage
L-ISU-476-8481,R0134 HORT - Horticulture Hall & Greenhouse,Business Asset,0,,R0134 Horticulture
L-ISU-271-15831,R0134 SEED - Seed Science,Business Asset,0,,R0134 Seed Science
L-ISU-441-9972,R0135 L S F - Library Storage Facility,Business Asset,0,,R0135 Lib Storage
L-ISU-398-12788,R0142 ESTES - Simon Estes Music Hall,Business Asset,0,,R0142 Music
L-ISU-398-12789,R0146 ESTES - Simon Estes Music Hall,Business Asset,0,,R0146 Music
L-ISU-581-4097,R0152 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0152 Catt
L-ISU-481-5543,R0155 DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,,R0155 Durham
L-ISU-581-4098,R0156 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0156 Catt
L-ISU-398-12790,R0156A ESTES - Simon Estes Music Hall,Business Asset,0,General Use Facilities,R0156A Music
L-ISU-481-5544,R0159 DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,,R0159 Durham
L-ISU-613-2209,R0165 ASC 2 - Applied Science Complex 2,Business Asset,0,,R0165 Applied Sci 2
L-ISU-376-10991,R0166 LIBRARY - Parks Library,Business Asset,1,,
L-ISU-376-10992,R0168 LIBRARY - Parks Library,Business Asset,1,,
L-ISU-613-2210,R0169 ASC 2 - Applied Science Complex 2,Business Asset,0,,R0169 Applied Sci 2
L-ISU-534-5243,R0175 DESIGN - College Of Design,Business Asset,0,,R0175 Design
L-ISU-271-15832,R0175 SEED - Seed Science,Business Asset,0,,R0175 Seed Science
L-ISU-271-15833,R0175A SEED - Seed Science,Business Asset,0,,R0175A Seed Science
L-ISU-271-15834,R0179 SEED - Seed Science,Business Asset,0,,R0179 Seed Science
L-ISU-271-15835,R0179A SEED - Seed Science,Business Asset,0,,R0179A Seed Science
L-ISU-454-6844,R0181 GEN SVC - General Services Building,Business Asset,0,,R0181 General Svcs
L-ISU-267-14959,R0181 SCHEMAN - Scheman Building,Business Asset,0,Other,R0181 Scheman
L-ISU-267-14960,R0181A SCHEMAN - Scheman Building,Business Asset,0,,R0181A Scheman
L-ISU-267-14961,R0181B SCHEMAN - Scheman Building,Business Asset,0,Other,R0181B Scheman
L-ISU-267-14962,R0181C SCHEMAN - Scheman Building,Business Asset,0,Other,R0181C Scheman
L-ISU-454-6845,R0183 GEN SVC - General Services Building,Business Asset,0,,R0183 General Svcs
L-ISU-267-14963,R0185 SCHEMAN - Scheman Building,Business Asset,0,Other,R0185 Scheman
L-ISU-267-14964,R0185A SCHEMAN - Scheman Building,Business Asset,0,Other,R0185A Scheman
L-ISU-267-14965,R0185B SCHEMAN - Scheman Building,Business Asset,0,Other,R0185B Scheman
L-ISU-389-11888,R0192 MEATS L - Meats Laboratory (New),Business Asset,0,,R0192 Meats Lab
L-ISU-389-11930,R0193 MEATS L - Meats Laboratory (New),Business Asset,0,,R0193 Meats Lab
L-ISU-625-3168,R0204 BESSEY - Bessey Hall,Business Asset,0,,R0204 Bessey
L-ISU-976-1414,R0204 ENRL_SC - Enrollment Services Center,Business Asset,0,,R0204 Enrollment Svcs
L-ISU-440-9951,R0211 L MECH - Laboratory Of Mechanics,Business Asset,0,,R0211 Lab Mechanics
L-ISU-440-9989,R0212 L MECH - Laboratory Of Mechanics,Business Asset,0,,R0212 Lab Mechanics
L-ISU-460-7736,R0217 HAMILTN - Hamilton Hall,Business Asset,0,,R0217 Hamilton
L-ISU-460-7737,R0218 HAMILTN - Hamilton Hall,Business Asset,0,,R0218 Hamilton
L-ISU-437-9852,R0221A KNOLL - Knoll,Business Asset,0,Other,R0221A Knoll
L-ISU-398-12791,R0222 ESTES - Simon Estes Music Hall,Business Asset,0,,R0222 Music
L-ISU-437-9853,R0222 KNOLL - Knoll,Business Asset,0,Other,R0222 Knoll
L-ISU-376-10993,R0223 LIBRARY - Parks Library,Business Asset,0,,R0223 Parks Library
L-ISU-376-10994,R0224 LIBRARY - Parks Library,Business Asset,0,,R0224 Parks Library
L-ISU-580-3942,R0225 CARVER - Carver Hall,Business Asset,0,,R0225 Carver
L-ISU-534-5244,R0225 DESIGN - College Of Design,Business Asset,0,,R0225 Design
L-ISU-389-11931,R0225 MEATS L - Meats Laboratory (New),Business Asset,0,,R0225 Meats Lab
L-ISU-580-3943,R0225A CARVER - Carver Hall,Business Asset,0,,R0225A Carver
L-ISU-398-12792,R0226 ESTES - Simon Estes Music Hall,Business Asset,0,,R0226 Music
L-ISU-437-9854,R0228 KNOLL - Knoll,Business Asset,0,Other,R0228 Knoll
L-ISU-389-11932,R0229 MEATS L - Meats Laboratory (New),Business Asset,0,,R0229 Meats Lab
L-ISU-655-1283,R0232 AGRON - Agronomy Hall,Business Asset,0,,R0232 Agronomy
L-ISU-655-1284,R0234 AGRON - Agronomy Hall,Business Asset,0,,R0234 Agronomy
L-ISU-476-8482,R0241 HORT - Horticulture Hall & Greenhouse,Business Asset,0,,R0241 Horticulture
L-ISU-476-8483,R0243 HORT - Horticulture Hall & Greenhouse,Business Asset,0,,R0243 Horticulture
L-ISU-435-9767,R0247A KILDEE - Kildee Hall,Business Asset,0,,R0247A Kildee
L-ISU-625-3169,R0252 BESSEY - Bessey Hall,Business Asset,0,,R0252 Bessey
L-ISU-581-4099,R0252 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0252 Catt
L-ISU-378-11194,R0252 LIED - Lied Recreation/Athletic Ctr,Business Asset,0,,R0252 Lied
L-ISU-378-11195,R0254 LIED - Lied Recreation/Athletic Ctr,Business Asset,0,,R0254 Lied
L-ISU-481-5545,R0255 DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,,R0255 Durham
L-ISU-581-4100,R0256 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0256 Catt
L-ISU-613-2211,R0257E ASC 2 - Applied Science Complex 2,Business Asset,0,,R0257E Applied Sci 2
L-ISU-613-2212,R0257G ASC 2 - Applied Science Complex 2,Business Asset,0,,R0257G Applied Sci 2
L-ISU-481-5546,R0259 DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,,R0259 Durham
L-ISU-613-2213,R0265 ASC 2 - Applied Science Complex 2,Business Asset,0,,R0265 Applied Sci 2
L-ISU-376-10995,R0266 LIBRARY - Parks Library,Business Asset,1,,
L-ISU-376-10996,R0268 LIBRARY - Parks Library,Business Asset,1,,
L-ISU-613-2214,R0269 ASC 2 - Applied Science Complex 2,Business Asset,0,,R0269 Applied Sci 2
L-ISU-534-5245,R0275 DESIGN - College Of Design,Business Asset,0,,R0275 Design
L-ISU-580-3944,R0281 CARVER - Carver Hall,Business Asset,0,,R0281 Carver
L-ISU-267-14966,R0281 SCHEMAN - Scheman Building,Business Asset,0,Other,R0281 Scheman
L-ISU-267-14967,R0281A SCHEMAN - Scheman Building,Business Asset,0,Other,R0281A Scheman
L-ISU-267-14968,R0281B SCHEMAN - Scheman Building,Business Asset,0,Other,R0281B Scheman
L-ISU-267-14969,R0281C SCHEMAN - Scheman Building,Business Asset,0,Other,R0281C Scheman
L-ISU-267-14970,R0285 SCHEMAN - Scheman Building,Business Asset,0,Other,R0285 Scheman
L-ISU-267-14971,R0285A SCHEMAN - Scheman Building,Business Asset,0,Other,R0285A Scheman
L-ISU-267-14972,R0285B SCHEMAN - Scheman Building,Business Asset,0,Other,R0285B Scheman
L-ISU-456-7459,R0303 GILMAN - Gilman Hall,Business Asset,0,,R0303 Gilman
L-ISU-976-1415,R0304 ENRL_SC - Enrollment Services Center,Business Asset,0,,R0304 Enrollment Svcs
L-ISU-437-9855,R0321B KNOLL - Knoll,Business Asset,0,Other,R0321B Knoll
L-ISU-437-9856,R0322A KNOLL - Knoll,Business Asset,0,Other,R0322A Knoll
L-ISU-376-10999,R0323 LIBRARY - Parks Library,Business Asset,0,,R0323 Parks Library
L-ISU-376-11000,R0324 LIBRARY - Parks Library,Business Asset,0,,R0324 Parks Library
L-ISU-580-3945,R0325 CARVER - Carver Hall,Business Asset,0,,R0325 Carver
L-ISU-534-5246,R0325 DESIGN - College Of Design,Business Asset,0,,R0325 Design
L-ISU-580-3946,R0325A CARVER - Carver Hall,Business Asset,0,,R0325A Carver
L-ISU-581-4101,R0352 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0352 Catt
L-ISU-481-5547,R0355 DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,,R0355 Durham
L-ISU-581-4102,R0356 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0356 Catt
L-ISU-481-5548,R0359 DURHAM - Charles W. Durham and Margre Henningson Durham Center For Computation and Communication,Business Asset,0,,R0359 Durham
L-ISU-376-11001,R0366 LIBRARY - Parks Library,Business Asset,1,,
L-ISU-376-11002,R0368 LIBRARY - Parks Library,Business Asset,1,,
L-ISU-534-5247,R0375 DESIGN - College Of Design,Business Asset,0,,R0375 Design
L-ISU-580-3947,R0381 CARVER - Carver Hall,Business Asset,0,,R0381 Carver
L-ISU-580-3948,R0381A CARVER - Carver Hall,Business Asset,0,,R0381A Carver
L-ISU-580-3949,R0381B CARVER - Carver Hall,Business Asset,0,Other,R0381B Carver
L-ISU-376-11005,R0423 LIBRARY - Parks Library,Business Asset,0,,R0423 Parks Library
L-ISU-376-11006,R0424 LIBRARY - Parks Library,Business Asset,0,,R0424 Parks Library
L-ISU-580-3950,R0425 CARVER - Carver Hall,Business Asset,0,,R0425 Carver
L-ISU-534-5248,R0425 DESIGN - College Of Design,Business Asset,0,,R0425 Design
L-ISU-580-3951,R0425A CARVER - Carver Hall,Business Asset,0,,R0425A Carver
L-ISU-581-4103,R0452 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0452 Catt
L-ISU-581-4104,R0456 CATT - Carrie Chapman Catt Hall,Business Asset,0,,R0456 Catt
L-ISU-534-5249,R0475 DESIGN - College Of Design,Business Asset,0,,R0475 Design
L-ISU-580-3952,R0481 CARVER - Carver Hall,Business Asset,0,,R0481 Carver
L-ISU-655-1285,R0492 AGRON - Agronomy Hall,Business Asset,0,,R0492 Agronomy
L-ISU-655-1286,R0494 AGRON - Agronomy Hall,Business Asset,0,,R0494 Agronomy
L-ISU-534-5250,R0525 DESIGN - College Of Design,Business Asset,0,,R0525 Design
L-ISU-534-5290,R0575 DESIGN - College Of Design,Business Asset,0,,R0575 Design
L-ISU-456-7460,R0752 GILMAN - Gilman Hall,Business Asset,0,,R0752 Gilman
L-ISU-456-7461,R0754 GILMAN - Gilman Hall,Business Asset,0,,R0754 Gilman
L-ISU-224-16610,R1005A STADIUM - Jack Trice Stadium,Business Asset,0,Other,R1005A Jack Trice Stdm
L-ISU-225-16790,R1012 STD HTH - Thielen Student Health Center,Business Asset,0,,R1012 Student Health
L-ISU-225-16791,R1016 STD HTH - Thielen Student Health Center,Business Asset,0,,R1016 Student Health
L-ISU-374-10526,R1024 LEBARON - Lebaron Hall,Business Asset,0,,R1024 Lebaron
L-ISU-224-16611,R1024 STADIUM - Jack Trice Stadium,Business Asset,0,Other,R1024 Jack Trice Stdm
